,x,y
0,500,0.992
1,1000,0.982
2,1500,0.988
3,2000,0.9845
4,2500,0.9884
5,3000,0.9846666666666667
6,3500,0.9877142857142858
7,4000,0.98475
8,4500,0.9868888888888889
9,5000,0.9888
10,5500,0.9865454545454545
11,6000,0.9855
12,6500,0.9876923076923076
13,7000,0.9858571428571429
14,7500,0.9882666666666666
15,8000,0.98625
16,8500,0.9870588235294118
17,9000,0.9865555555555555
18,9500,0.9857894736842105
19,10000,0.9867
20,10500,0.9857142857142858
21,11000,0.9858181818181818
22,11500,0.9875652173913043
23,12000,0.9871666666666666
24,12500,0.98888
25,13000,0.9859230769230769
26,13500,0.987037037037037
27,14000,0.9855714285714285
28,14500,0.9873103448275862
29,15000,0.9874
30,15500,0.9859354838709677
31,16000,0.9865625
32,16500,0.9858181818181818
33,17000,0.9867058823529412
34,17500,0.9854857142857143
35,18000,0.9868333333333333
36,18500,0.987945945945946
37,19000,0.9887368421052631
38,19500,0.9871794871794872
39,20000,0.9882
40,20500,0.9871219512195122
41,21000,0.9859523809523809
42,21500,0.9859534883720931
43,22000,0.9867272727272727
44,22500,0.9876
45,23000,0.9868260869565217
46,23500,0.9872340425531915
47,24000,0.9865833333333334
48,24500,0.9871428571428571
49,25000,0.98692
50,25500,0.9871372549019608
51,26000,0.9881538461538462
52,26500,0.9863773584905661
53,27000,0.9871851851851852
54,27500,0.9865090909090909
55,28000,0.9868928571428571
56,28500,0.9869122807017544
57,29000,0.9864827586206897
58,29500,0.9866440677966102
59,30000,0.9861
60,30500,0.9869180327868853
61,31000,0.9860645161290322
62,31500,0.9867936507936508
63,32000,0.9874375
64,32500,0.9869846153846153
65,33000,0.9864545454545455
66,33500,0.9868358208955224
67,34000,0.985735294117647
68,34500,0.9866956521739131
69,35000,0.9877428571428571
70,35500,0.9883098591549295
71,36000,0.9858055555555556
72,36500,0.9882191780821917
73,37000,0.987027027027027
74,37500,0.98712
75,38000,0.9870789473684211
76,38500,0.9854805194805195
77,39000,0.9862307692307692
78,39500,0.9869113924050633
79,40000,0.987675
80,40500,0.9868395061728396
81,41000,0.9861951219512195
82,41500,0.9866987951807229
83,42000,0.9877380952380952
84,42500,0.9857411764705882
85,43000,0.9875581395348837
86,43500,0.9867126436781609
87,44000,0.9866818181818182
88,44500,0.9872808988764045
89,45000,0.987
90,45500,0.9868131868131869
91,46000,0.985804347826087
92,46500,0.9866666666666667
93,47000,0.9874893617021276
94,47500,0.986421052631579
95,48000,0.9871458333333333
96,48500,0.9868247422680413
97,49000,0.9870816326530613
98,49500,0.9865454545454545
99,50000,0.98646
