,x,y
0,500,0.36
1,1000,0.378
2,1500,0.31933333333333336
3,2000,0.363
4,2500,0.3288
5,3000,0.361
6,3500,0.3497142857142857
7,4000,0.35475
8,4500,0.3591111111111111
9,5000,0.3428
10,5500,0.34963636363636363
11,6000,0.353
12,6500,0.354
13,7000,0.3492857142857143
14,7500,0.3429333333333333
15,8000,0.347125
16,8500,0.34552941176470586
17,9000,0.3536666666666667
18,9500,0.3470526315789474
19,10000,0.3514
20,10500,0.35295238095238096
21,11000,0.35454545454545455
22,11500,0.3566086956521739
23,12000,0.34641666666666665
24,12500,0.35096
25,13000,0.35515384615384615
26,13500,0.352
27,14000,0.34864285714285714
28,14500,0.34544827586206894
29,15000,0.34646666666666665
30,15500,0.3483225806451613
31,16000,0.347125
32,16500,0.3552121212121212
33,17000,0.35964705882352943
34,17500,0.3552
35,18000,0.3517777777777778
36,18500,0.34745945945945944
37,19000,0.35078947368421054
38,19500,0.35015384615384615
39,20000,0.35105
40,20500,0.3490731707317073
41,21000,0.3496190476190476
42,21500,0.3573953488372093
43,22000,0.3507272727272727
44,22500,0.3504888888888889
45,23000,0.34908695652173916
46,23500,0.34685106382978725
47,24000,0.35079166666666667
48,24500,0.349265306122449
49,25000,0.34944
50,25500,0.3499607843137255
51,26000,0.3441923076923077
52,26500,0.3569056603773585
53,27000,0.34555555555555556
54,27500,0.35701818181818185
55,28000,0.35275
56,28500,0.35157894736842105
57,29000,0.3509655172413793
58,29500,0.3520677966101695
59,30000,0.35536666666666666
60,30500,0.35095081967213115
61,31000,0.3532258064516129
62,31500,0.3526666666666667
63,32000,0.35021875
64,32500,0.35163076923076925
65,33000,0.35193939393939394
66,33500,0.35202985074626864
67,34000,0.35191176470588237
68,34500,0.35182608695652173
69,35000,0.3542
70,35500,0.3545352112676056
71,36000,0.3446666666666667
72,36500,0.34926027397260273
73,37000,0.353945945945946
74,37500,0.34970666666666667
75,38000,0.34910526315789475
76,38500,0.3517662337662338
77,39000,0.3505384615384615
78,39500,0.3513670886075949
79,40000,0.35125
80,40500,0.3516296296296296
81,41000,0.3464634146341463
82,41500,0.3516867469879518
83,42000,0.35033333333333333
84,42500,0.3472235294117647
85,43000,0.34848837209302325
86,43500,0.35326436781609194
87,44000,0.35138636363636366
88,44500,0.3506292134831461
89,45000,0.35575555555555555
90,45500,0.3516043956043956
91,46000,0.351695652173913
92,46500,0.352258064516129
93,47000,0.35238297872340424
94,47500,0.34974736842105264
95,48000,0.35020833333333334
96,48500,0.3480618556701031
97,49000,0.3533469387755102
98,49500,0.3500808080808081
99,50000,0.35068
